weather_id,region_id,date,temp_min_c,temp_max_c,rainfall_mm,humidity_pct,wind_speed_kmph,forecast_type,source
WX000215,REG003,2026-07-05,18.6,29.4,3.3,81.4,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000216,REG003,2026-07-06,18.8,33.7,5.6,81.0,16.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000217,REG003,2026-07-07,16.9,28.5,2.8,83.7,14.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000218,REG003,2026-07-08,17.0,31.0,3.1,81.1,18.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000219,REG003,2026-07-09,15.7,27.7,3.6,80.3,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000220,REG003,2026-07-10,17.5,26.4,8.0,78.1,7.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000221,REG003,2026-07-11,19.6,31.0,3.9,79.9,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000222,REG003,2026-07-12,18.2,29.7,10.5,74.0,6.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000223,REG003,2026-07-13,16.6,28.4,2.4,77.5,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000224,REG003,2026-07-14,18.9,31.9,7.8,82.2,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000225,REG003,2026-07-15,18.1,30.0,5.7,79.0,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000226,REG003,2026-07-16,17.7,28.6,7.8,75.7,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000227,REG003,2026-07-17,18.5,25.6,7.6,79.8,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000228,REG003,2026-07-18,18.5,27.5,24.9,85.6,15.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000229,REG003,2026-07-19,19.3,31.5,10.2,89.6,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000230,REG003,2026-07-20,18.4,31.6,3.6,78.0,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000231,REG003,2026-07-21,14.5,28.4,14.8,71.9,21.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000232,REG003,2026-07-22,18.3,29.7,6.3,80.7,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000233,REG003,2026-07-23,18.6,29.5,4.2,73.5,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000234,REG003,2026-07-24,18.9,30.5,5.8,88.5,18.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000235,REG003,2026-07-25,19.6,31.0,8.9,76.6,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000236,REG003,2026-07-26,17.7,31.4,16.1,79.2,17.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000237,REG003,2026-07-27,19.5,28.2,5.6,78.3,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000238,REG003,2026-07-28,16.1,29.2,3.5,77.8,16.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000239,REG003,2026-07-29,18.1,29.2,12.2,75.1,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000240,REG003,2026-07-30,19.2,28.4,18.3,80.5,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000241,REG003,2026-07-31,15.8,31.6,3.2,84.8,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000242,REG003,2026-08-01,18.8,28.4,3.5,79.0,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000243,REG003,2026-08-02,18.3,26.3,0.6,81.3,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000244,REG003,2026-08-03,16.6,32.3,1.0,79.4,12.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000245,REG003,2026-08-04,17.9,29.8,8.9,82.8,14.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000246,REG003,2026-08-05,18.7,27.8,13.9,86.6,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000247,REG003,2026-08-06,18.8,29.1,8.9,80.4,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000248,REG003,2026-08-07,16.1,32.8,5.6,89.0,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000249,REG003,2026-08-08,17.6,31.8,4.2,85.0,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000250,REG003,2026-08-09,18.4,29.4,10.9,79.4,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000251,REG003,2026-08-10,18.4,30.9,10.7,78.2,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000252,REG003,2026-08-11,16.0,30.5,3.5,74.9,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000253,REG003,2026-08-12,15.0,32.5,0.7,70.6,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000254,REG003,2026-08-13,16.2,28.8,4.6,78.1,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000255,REG003,2026-08-14,18.5,30.6,8.4,79.9,3.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000256,REG003,2026-08-15,18.7,30.4,15.8,87.7,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000257,REG003,2026-08-16,18.2,28.8,6.8,77.4,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000258,REG003,2026-08-17,17.6,29.2,6.8,76.0,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000259,REG003,2026-08-18,17.5,31.5,2.9,81.1,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000260,REG003,2026-08-19,15.9,29.4,2.7,92.4,6.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000261,REG003,2026-08-20,18.8,28.7,7.4,76.2,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000262,REG003,2026-08-21,16.3,29.7,9.0,73.9,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000263,REG003,2026-08-22,17.7,29.7,3.6,82.2,7.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000264,REG003,2026-08-23,17.8,26.5,13.3,83.9,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000265,REG003,2026-08-24,15.6,29.5,1.5,81.7,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000266,REG003,2026-08-25,17.5,29.6,7.8,82.0,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000267,REG003,2026-08-26,20.1,27.5,15.7,85.7,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000268,REG003,2026-08-27,18.0,29.4,4.6,74.3,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000269,REG003,2026-08-28,19.2,29.2,2.0,89.0,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000270,REG003,2026-08-29,17.4,28.3,13.0,79.4,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000271,REG004,2026-06-01,19.1,28.9,24.3,81.7,3.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000272,REG004,2026-06-02,16.2,28.5,4.2,82.1,14.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000273,REG004,2026-06-03,19.3,27.6,17.9,85.6,9.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000274,REG004,2026-06-04,18.0,30.0,3.5,80.8,8.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000275,REG004,2026-06-05,17.9,29.6,6.2,77.5,11.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000276,REG004,2026-06-06,16.9,36.4,3.4,74.5,6.4,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000277,REG004,2026-06-07,17.1,30.9,5.7,75.5,6.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000278,REG004,2026-06-08,16.8,29.7,13.0,82.5,11.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000279,REG004,2026-06-09,17.9,28.2,10.5,76.1,14.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000280,REG004,2026-06-10,17.2,33.5,19.4,71.5,8.9,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000281,REG004,2026-06-11,17.5,28.8,14.1,93.4,7.6,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000282,REG004,2026-06-12,15.2,29.7,8.7,76.4,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000283,REG004,2026-06-13,19.8,30.0,13.7,84.7,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000284,REG004,2026-06-14,17.6,27.9,8.2,83.1,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000285,REG004,2026-06-15,20.2,27.8,9.1,75.1,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000286,REG004,2026-06-16,18.8,28.6,1.2,77.8,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000287,REG004,2026-06-17,18.2,26.7,4.6,71.8,17.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000288,REG004,2026-06-18,18.2,30.6,9.9,86.5,8.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000289,REG004,2026-06-19,17.9,30.2,6.6,77.6,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000290,REG004,2026-06-20,17.1,32.2,4.0,82.2,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000291,REG004,2026-06-21,19.0,29.3,5.7,76.4,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000292,REG004,2026-06-22,16.7,31.3,9.6,81.2,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000293,REG004,2026-06-23,18.0,27.9,20.2,85.0,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000294,REG004,2026-06-24,17.4,31.6,12.6,78.3,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000295,REG004,2026-06-25,20.5,28.6,7.1,83.8,8.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000296,REG004,2026-06-26,17.1,29.7,12.8,74.7,18.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000297,REG004,2026-06-27,17.1,31.3,9.1,78.8,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000298,REG004,2026-06-28,16.0,31.6,13.2,73.3,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000299,REG004,2026-06-29,19.7,30.0,3.1,75.6,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000300,REG004,2026-06-30,16.6,27.2,5.8,83.7,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000301,REG004,2026-07-01,15.3,28.9,2.1,82.2,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000302,REG004,2026-07-02,18.3,29.8,16.8,83.4,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000303,REG004,2026-07-03,17.7,29.5,19.7,77.3,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000304,REG004,2026-07-04,19.6,32.5,19.6,79.7,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000305,REG004,2026-07-05,17.8,32.8,3.6,72.4,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000306,REG004,2026-07-06,16.5,31.3,11.0,82.7,5.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000307,REG004,2026-07-07,18.3,28.8,2.3,71.2,5.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000308,REG004,2026-07-08,19.3,29.8,10.2,84.3,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000309,REG004,2026-07-09,15.9,32.9,4.9,72.4,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000310,REG004,2026-07-10,19.1,28.8,7.6,70.7,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000311,REG004,2026-07-11,18.8,30.4,4.1,76.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000312,REG004,2026-07-12,17.2,31.9,12.7,86.3,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000313,REG004,2026-07-13,17.5,28.6,10.7,78.3,16.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000314,REG004,2026-07-14,18.9,31.9,10.3,83.2,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000315,REG004,2026-07-15,20.9,30.7,15.4,90.4,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000316,REG004,2026-07-16,18.9,27.6,0.9,80.8,3.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000317,REG004,2026-07-17,20.0,33.3,10.0,76.0,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000318,REG004,2026-07-18,16.2,29.1,11.0,88.5,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000319,REG004,2026-07-19,17.2,30.5,5.9,86.9,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000320,REG004,2026-07-20,19.1,31.3,11.9,83.2,14.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000321,REG004,2026-07-21,18.9,32.6,9.0,79.9,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000322,REG004,2026-07-22,14.9,28.8,7.2,80.7,15.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000323,REG004,2026-07-23,19.2,31.8,5.8,68.2,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000324,REG004,2026-07-24,15.0,31.5,5.2,80.9,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000325,REG004,2026-07-25,18.7,29.6,3.0,80.6,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000326,REG004,2026-07-26,15.6,32.2,12.0,82.5,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000327,REG004,2026-07-27,18.5,27.7,2.4,79.9,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000328,REG004,2026-07-28,20.3,29.2,0.4,82.8,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000329,REG004,2026-07-29,16.6,28.5,11.7,78.0,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000330,REG004,2026-07-30,17.4,31.1,7.0,80.6,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000331,REG004,2026-07-31,19.6,29.4,14.3,76.8,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000332,REG004,2026-08-01,15.1,29.6,10.0,79.4,5.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000333,REG004,2026-08-02,17.3,28.9,5.0,84.8,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000334,REG004,2026-08-03,18.6,28.7,1.8,77.4,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000335,REG004,2026-08-04,18.3,27.8,7.5,89.7,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000336,REG004,2026-08-05,19.1,30.0,1.9,79.1,13.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000337,REG004,2026-08-06,17.1,29.2,4.4,60.8,3.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000338,REG004,2026-08-07,15.6,30.1,10.2,75.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000339,REG004,2026-08-08,18.4,28.9,14.2,86.6,15.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000340,REG004,2026-08-09,19.6,28.7,9.2,79.0,3.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000341,REG004,2026-08-10,17.1,29.8,7.3,87.3,15.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000342,REG004,2026-08-11,18.2,30.4,5.4,80.1,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000343,REG004,2026-08-12,18.3,30.8,2.3,81.8,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000344,REG004,2026-08-13,20.2,31.4,8.6,82.1,16.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000345,REG004,2026-08-14,20.8,29.4,9.9,83.9,12.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000346,REG004,2026-08-15,16.0,31.6,7.4,81.2,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000347,REG004,2026-08-16,19.2,31.0,4.6,75.8,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000348,REG004,2026-08-17,18.4,31.2,3.8,77.5,6.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000349,REG004,2026-08-18,16.8,28.6,21.8,83.6,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000350,REG004,2026-08-19,18.2,28.0,2.8,71.4,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000351,REG004,2026-08-20,20.0,30.6,2.3,83.8,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000352,REG004,2026-08-21,21.4,28.5,8.9,85.0,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000353,REG004,2026-08-22,15.8,28.1,3.9,82.1,3.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000354,REG004,2026-08-23,19.1,33.0,18.4,81.7,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000355,REG004,2026-08-24,16.4,29.6,5.9,76.2,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000356,REG004,2026-08-25,17.7,30.7,21.9,82.8,4.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000357,REG004,2026-08-26,17.8,31.7,1.2,82.2,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000358,REG004,2026-08-27,19.4,29.3,6.8,79.9,14.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000359,REG004,2026-08-28,17.8,28.9,25.1,78.9,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000360,REG004,2026-08-29,17.2,27.6,14.7,75.4,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000361,REG005,2026-06-01,18.0,30.1,4.2,82.4,9.2,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000362,REG005,2026-06-02,17.1,34.2,3.3,85.2,10.0,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000363,REG005,2026-06-03,18.9,30.2,1.7,80.4,7.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000364,REG005,2026-06-04,17.4,32.8,11.2,79.5,13.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000365,REG005,2026-06-05,20.1,29.8,11.2,76.8,6.7,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000366,REG005,2026-06-06,20.0,28.9,22.1,81.9,6.5,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000367,REG005,2026-06-07,17.4,29.1,6.7,83.4,6.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000368,REG005,2026-06-08,15.0,30.4,4.2,81.7,7.8,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000369,REG005,2026-06-09,18.7,32.0,10.1,77.6,10.0,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000370,REG005,2026-06-10,19.2,29.3,8.7,74.9,14.3,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000371,REG005,2026-06-11,17.9,30.8,3.0,78.5,13.1,observed,Open-Meteo / NASA POWER / IMD (synthetic)
WX000372,REG005,2026-06-12,17.5,28.4,3.2,80.2,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000373,REG005,2026-06-13,19.9,30.6,6.9,88.4,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000374,REG005,2026-06-14,19.5,32.3,3.8,70.8,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000375,REG005,2026-06-15,17.7,31.5,5.9,71.5,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000376,REG005,2026-06-16,18.5,31.2,12.9,71.7,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000377,REG005,2026-06-17,17.6,30.4,9.3,68.0,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000378,REG005,2026-06-18,16.6,27.8,21.5,83.8,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000379,REG005,2026-06-19,20.5,34.7,8.1,77.7,12.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000380,REG005,2026-06-20,17.8,31.0,10.2,77.6,12.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000381,REG005,2026-06-21,17.8,31.1,7.6,83.3,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000382,REG005,2026-06-22,16.6,31.8,7.0,82.5,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000383,REG005,2026-06-23,17.9,33.4,21.9,72.1,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000384,REG005,2026-06-24,18.2,30.4,18.9,86.2,6.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000385,REG005,2026-06-25,17.3,29.2,12.0,78.2,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000386,REG005,2026-06-26,18.5,30.3,1.2,75.0,6.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000387,REG005,2026-06-27,17.3,31.8,5.5,81.9,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000388,REG005,2026-06-28,17.9,29.9,9.4,78.4,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000389,REG005,2026-06-29,19.0,35.3,2.8,88.7,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000390,REG005,2026-06-30,17.7,30.8,2.3,74.0,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000391,REG005,2026-07-01,19.5,28.4,4.0,80.5,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000392,REG005,2026-07-02,17.2,32.0,9.2,85.8,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000393,REG005,2026-07-03,20.8,31.2,4.4,81.3,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000394,REG005,2026-07-04,17.5,32.4,7.2,78.9,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000395,REG005,2026-07-05,16.4,31.9,1.0,86.4,8.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000396,REG005,2026-07-06,18.9,31.2,13.0,76.4,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000397,REG005,2026-07-07,17.5,30.9,6.6,84.6,10.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000398,REG005,2026-07-08,18.7,34.9,13.9,87.3,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000399,REG005,2026-07-09,18.8,30.9,1.4,82.0,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000400,REG005,2026-07-10,16.0,29.1,6.3,78.1,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000401,REG005,2026-07-11,18.8,28.4,28.8,84.7,6.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000402,REG005,2026-07-12,18.5,30.4,22.8,79.0,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000403,REG005,2026-07-13,18.8,30.8,9.3,75.0,11.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000404,REG005,2026-07-14,16.6,30.8,7.2,78.9,6.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000405,REG005,2026-07-15,18.4,29.0,5.2,81.0,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000406,REG005,2026-07-16,18.4,33.0,2.9,82.1,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000407,REG005,2026-07-17,18.7,26.1,22.1,78.0,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000408,REG005,2026-07-18,17.6,30.6,15.5,79.9,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000409,REG005,2026-07-19,20.9,28.5,12.6,86.8,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000410,REG005,2026-07-20,18.3,31.8,11.5,76.5,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000411,REG005,2026-07-21,18.4,32.4,2.0,76.2,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000412,REG005,2026-07-22,20.1,29.2,5.5,78.3,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000413,REG005,2026-07-23,19.4,30.5,2.8,85.7,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000414,REG005,2026-07-24,18.5,28.6,15.2,76.0,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000415,REG005,2026-07-25,19.0,29.9,11.4,76.4,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000416,REG005,2026-07-26,20.2,28.2,6.6,84.2,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000417,REG005,2026-07-27,18.6,34.0,3.9,67.3,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000418,REG005,2026-07-28,17.8,30.0,10.9,76.9,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000419,REG005,2026-07-29,18.1,31.2,3.6,79.0,14.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000420,REG005,2026-07-30,22.3,30.0,3.7,79.8,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000421,REG005,2026-07-31,20.0,30.9,5.7,81.9,6.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000422,REG005,2026-08-01,18.9,28.3,2.7,82.9,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000423,REG005,2026-08-02,19.0,31.3,11.6,87.7,15.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000424,REG005,2026-08-03,20.5,28.1,1.3,69.7,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000425,REG005,2026-08-04,18.7,31.5,4.2,73.0,12.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000426,REG005,2026-08-05,19.2,29.8,2.3,77.7,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000427,REG005,2026-08-06,23.4,27.8,5.6,79.2,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
WX000428,REG005,2026-08-07,16.7,31.6,9.3,87.7,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic)
