price_id,crop_id,crop_name,state,district,mandi_name,date,min_price_per_unit_inr,max_price_per_unit_inr,modal_price_per_unit_inr,unit,arrivals_tonnes,source
MP000154,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-02-15,2820.0,3310.0,3065.0,Quintal,107.0,Agmarknet / e-NAM (synthetic)
MP000155,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-03-15,3304.0,3878.0,3591.0,Quintal,207.5,Agmarknet / e-NAM (synthetic)
MP000156,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-04-15,3438.0,4036.0,3737.0,Quintal,117.5,Agmarknet / e-NAM (synthetic)
MP000157,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-05-15,2919.0,3427.0,3173.0,Quintal,180.1,Agmarknet / e-NAM (synthetic)
MP000158,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-06-15,2751.0,3229.0,2990.0,Quintal,107.1,Agmarknet / e-NAM (synthetic)
MP000159,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-07-15,2717.0,3189.0,2953.0,Quintal,73.2,Agmarknet / e-NAM (synthetic)
MP000160,CROP002,Wheat,Rajasthan,Jaipur,Jaipur Mandi,2026-08-15,2326.0,2730.0,2528.0,Quintal,40.2,Agmarknet / e-NAM (synthetic)
MP000161,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-01-15,2598.0,3050.0,2824.0,Quintal,71.2,Agmarknet / e-NAM (synthetic)
MP000162,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-02-15,2977.0,3495.0,3236.0,Quintal,203.7,Agmarknet / e-NAM (synthetic)
MP000163,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-03-15,2730.0,3204.0,2967.0,Quintal,91.1,Agmarknet / e-NAM (synthetic)
MP000164,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-04-15,2996.0,3518.0,3257.0,Quintal,81.9,Agmarknet / e-NAM (synthetic)
MP000165,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-05-15,2766.0,3248.0,3007.0,Quintal,150.4,Agmarknet / e-NAM (synthetic)
MP000166,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-06-15,2533.0,2973.0,2753.0,Quintal,188.4,Agmarknet / e-NAM (synthetic)
MP000167,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-07-15,2384.0,2798.0,2591.0,Quintal,139.0,Agmarknet / e-NAM (synthetic)
MP000168,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-08-15,2273.0,2669.0,2471.0,Quintal,91.8,Agmarknet / e-NAM (synthetic)
MP000169,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-09-15,2414.0,2834.0,2624.0,Quintal,202.2,Agmarknet / e-NAM (synthetic)
MP000170,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-10-15,2460.0,2888.0,2674.0,Quintal,199.0,Agmarknet / e-NAM (synthetic)
MP000171,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-11-15,2372.0,2784.0,2578.0,Quintal,149.8,Agmarknet / e-NAM (synthetic)
MP000172,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2024-12-15,2549.0,2993.0,2771.0,Quintal,181.7,Agmarknet / e-NAM (synthetic)
MP000173,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-01-15,2776.0,3258.0,3017.0,Quintal,88.4,Agmarknet / e-NAM (synthetic)
MP000174,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-02-15,3196.0,3752.0,3474.0,Quintal,96.4,Agmarknet / e-NAM (synthetic)
MP000175,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-03-15,2915.0,3423.0,3169.0,Quintal,80.9,Agmarknet / e-NAM (synthetic)
MP000176,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-04-15,2954.0,3468.0,3211.0,Quintal,124.3,Agmarknet / e-NAM (synthetic)
MP000177,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-05-15,2887.0,3389.0,3138.0,Quintal,180.1,Agmarknet / e-NAM (synthetic)
MP000178,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-06-15,2418.0,2838.0,2628.0,Quintal,46.6,Agmarknet / e-NAM (synthetic)
MP000179,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-07-15,2639.0,3099.0,2869.0,Quintal,78.6,Agmarknet / e-NAM (synthetic)
MP000180,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-08-15,2398.0,2814.0,2606.0,Quintal,79.6,Agmarknet / e-NAM (synthetic)
MP000181,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-09-15,2129.0,2499.0,2314.0,Quintal,83.9,Agmarknet / e-NAM (synthetic)
MP000182,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-10-15,2267.0,2661.0,2464.0,Quintal,98.5,Agmarknet / e-NAM (synthetic)
MP000183,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-11-15,2645.0,3105.0,2875.0,Quintal,124.7,Agmarknet / e-NAM (synthetic)
MP000184,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2025-12-15,2824.0,3316.0,3070.0,Quintal,143.9,Agmarknet / e-NAM (synthetic)
MP000185,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-01-15,3053.0,3585.0,3319.0,Quintal,90.0,Agmarknet / e-NAM (synthetic)
MP000186,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-02-15,3129.0,3673.0,3401.0,Quintal,80.9,Agmarknet / e-NAM (synthetic)
MP000187,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-03-15,3287.0,3859.0,3573.0,Quintal,108.9,Agmarknet / e-NAM (synthetic)
MP000188,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-04-15,3398.0,3990.0,3694.0,Quintal,139.7,Agmarknet / e-NAM (synthetic)
MP000189,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-05-15,3009.0,3533.0,3271.0,Quintal,103.9,Agmarknet / e-NAM (synthetic)
MP000190,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-06-15,2889.0,3391.0,3140.0,Quintal,137.9,Agmarknet / e-NAM (synthetic)
MP000191,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-07-15,2582.0,3030.0,2806.0,Quintal,40.0,Agmarknet / e-NAM (synthetic)
MP000192,CROP002,Wheat,Andhra Pradesh,Krishna,Krishna Mandi,2026-08-15,2390.0,2806.0,2598.0,Quintal,185.6,Agmarknet / e-NAM (synthetic)
MP000193,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-01-15,2708.0,3178.0,2943.0,Quintal,181.8,Agmarknet / e-NAM (synthetic)
MP000194,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-02-15,2782.0,3266.0,3024.0,Quintal,156.0,Agmarknet / e-NAM (synthetic)
MP000195,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-03-15,2869.0,3367.0,3118.0,Quintal,105.6,Agmarknet / e-NAM (synthetic)
MP000196,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-04-15,2786.0,3270.0,3028.0,Quintal,129.5,Agmarknet / e-NAM (synthetic)
MP000197,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-05-15,2911.0,3417.0,3164.0,Quintal,47.3,Agmarknet / e-NAM (synthetic)
MP000198,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-06-15,2605.0,3059.0,2832.0,Quintal,114.6,Agmarknet / e-NAM (synthetic)
MP000199,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-07-15,2423.0,2845.0,2634.0,Quintal,56.5,Agmarknet / e-NAM (synthetic)
MP000200,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-08-15,2313.0,2715.0,2514.0,Quintal,48.2,Agmarknet / e-NAM (synthetic)
MP000201,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-09-15,2248.0,2638.0,2443.0,Quintal,176.7,Agmarknet / e-NAM (synthetic)
MP000202,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-10-15,2214.0,2600.0,2407.0,Quintal,72.2,Agmarknet / e-NAM (synthetic)
MP000203,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-11-15,2288.0,2686.0,2487.0,Quintal,107.5,Agmarknet / e-NAM (synthetic)
MP000204,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2024-12-15,2398.0,2814.0,2606.0,Quintal,52.3,Agmarknet / e-NAM (synthetic)
MP000205,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-01-15,2686.0,3154.0,2920.0,Quintal,62.7,Agmarknet / e-NAM (synthetic)
MP000206,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-02-15,2488.0,2920.0,2704.0,Quintal,63.3,Agmarknet / e-NAM (synthetic)
MP000207,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-03-15,3081.0,3617.0,3349.0,Quintal,64.1,Agmarknet / e-NAM (synthetic)
MP000208,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-04-15,2870.0,3370.0,3120.0,Quintal,108.4,Agmarknet / e-NAM (synthetic)
MP000209,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-05-15,2823.0,3315.0,3069.0,Quintal,164.6,Agmarknet / e-NAM (synthetic)
MP000210,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-06-15,2614.0,3068.0,2841.0,Quintal,16.6,Agmarknet / e-NAM (synthetic)
MP000211,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-07-15,2650.0,3110.0,2880.0,Quintal,50.5,Agmarknet / e-NAM (synthetic)
MP000212,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-08-15,2320.0,2724.0,2522.0,Quintal,44.9,Agmarknet / e-NAM (synthetic)
MP000213,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-09-15,2333.0,2739.0,2536.0,Quintal,70.6,Agmarknet / e-NAM (synthetic)
MP000214,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-10-15,2228.0,2616.0,2422.0,Quintal,122.1,Agmarknet / e-NAM (synthetic)
MP000215,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-11-15,2490.0,2922.0,2706.0,Quintal,197.9,Agmarknet / e-NAM (synthetic)
MP000216,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2025-12-15,2860.0,3358.0,3109.0,Quintal,168.0,Agmarknet / e-NAM (synthetic)
MP000217,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-01-15,2672.0,3136.0,2904.0,Quintal,215.0,Agmarknet / e-NAM (synthetic)
MP000218,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-02-15,3021.0,3547.0,3284.0,Quintal,171.4,Agmarknet / e-NAM (synthetic)
MP000219,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-03-15,3062.0,3594.0,3328.0,Quintal,292.9,Agmarknet / e-NAM (synthetic)
MP000220,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-04-15,3212.0,3770.0,3491.0,Quintal,90.1,Agmarknet / e-NAM (synthetic)
MP000221,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-05-15,3122.0,3664.0,3393.0,Quintal,96.2,Agmarknet / e-NAM (synthetic)
MP000222,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-06-15,2667.0,3131.0,2899.0,Quintal,80.7,Agmarknet / e-NAM (synthetic)
MP000223,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-07-15,2683.0,3149.0,2916.0,Quintal,153.7,Agmarknet / e-NAM (synthetic)
MP000224,CROP002,Wheat,Haryana,Hisar,Hisar Mandi,2026-08-15,2556.0,3000.0,2778.0,Quintal,55.4,Agmarknet / e-NAM (synthetic)
MP000225,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-01-15,2863.0,3361.0,3112.0,Quintal,135.9,Agmarknet / e-NAM (synthetic)
MP000226,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-02-15,2728.0,3202.0,2965.0,Quintal,162.2,Agmarknet / e-NAM (synthetic)
MP000227,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-03-15,3014.0,3538.0,3276.0,Quintal,263.0,Agmarknet / e-NAM (synthetic)
MP000228,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-04-15,2803.0,3291.0,3047.0,Quintal,88.3,Agmarknet / e-NAM (synthetic)
MP000229,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-05-15,2911.0,3417.0,3164.0,Quintal,92.7,Agmarknet / e-NAM (synthetic)
MP000230,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-06-15,2708.0,3178.0,2943.0,Quintal,183.7,Agmarknet / e-NAM (synthetic)
MP000231,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-07-15,2478.0,2910.0,2694.0,Quintal,38.4,Agmarknet / e-NAM (synthetic)
MP000232,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-08-15,2227.0,2615.0,2421.0,Quintal,121.4,Agmarknet / e-NAM (synthetic)
MP000233,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-09-15,2231.0,2619.0,2425.0,Quintal,116.8,Agmarknet / e-NAM (synthetic)
MP000234,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-10-15,2128.0,2498.0,2313.0,Quintal,78.8,Agmarknet / e-NAM (synthetic)
MP000235,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-11-15,2557.0,3001.0,2779.0,Quintal,85.2,Agmarknet / e-NAM (synthetic)
MP000236,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2024-12-15,2512.0,2948.0,2730.0,Quintal,173.4,Agmarknet / e-NAM (synthetic)
MP000237,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-01-15,2769.0,3251.0,3010.0,Quintal,30.1,Agmarknet / e-NAM (synthetic)
MP000238,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-02-15,2927.0,3435.0,3181.0,Quintal,233.7,Agmarknet / e-NAM (synthetic)
MP000239,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-03-15,3132.0,3676.0,3404.0,Quintal,118.3,Agmarknet / e-NAM (synthetic)
MP000240,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-04-15,3060.0,3592.0,3326.0,Quintal,91.1,Agmarknet / e-NAM (synthetic)
MP000241,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-05-15,2830.0,3322.0,3076.0,Quintal,112.6,Agmarknet / e-NAM (synthetic)
MP000242,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-06-15,2769.0,3251.0,3010.0,Quintal,78.9,Agmarknet / e-NAM (synthetic)
MP000243,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-07-15,2519.0,2957.0,2738.0,Quintal,95.7,Agmarknet / e-NAM (synthetic)
MP000244,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-08-15,2264.0,2658.0,2461.0,Quintal,61.4,Agmarknet / e-NAM (synthetic)
MP000245,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-09-15,2624.0,3080.0,2852.0,Quintal,256.3,Agmarknet / e-NAM (synthetic)
MP000246,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-10-15,2293.0,2691.0,2492.0,Quintal,158.3,Agmarknet / e-NAM (synthetic)
MP000247,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-11-15,2467.0,2897.0,2682.0,Quintal,103.3,Agmarknet / e-NAM (synthetic)
MP000248,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2025-12-15,2652.0,3114.0,2883.0,Quintal,140.8,Agmarknet / e-NAM (synthetic)
MP000249,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-01-15,2768.0,3250.0,3009.0,Quintal,146.3,Agmarknet / e-NAM (synthetic)
MP000250,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-02-15,3147.0,3695.0,3421.0,Quintal,125.9,Agmarknet / e-NAM (synthetic)
MP000251,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-03-15,3079.0,3615.0,3347.0,Quintal,98.4,Agmarknet / e-NAM (synthetic)
MP000252,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-04-15,3140.0,3686.0,3413.0,Quintal,77.9,Agmarknet / e-NAM (synthetic)
MP000253,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-05-15,3156.0,3704.0,3430.0,Quintal,97.9,Agmarknet / e-NAM (synthetic)
MP000254,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-06-15,2975.0,3493.0,3234.0,Quintal,104.8,Agmarknet / e-NAM (synthetic)
MP000255,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-07-15,2639.0,3099.0,2869.0,Quintal,86.1,Agmarknet / e-NAM (synthetic)
MP000256,CROP002,Wheat,Punjab,Ludhiana,Ludhiana Mandi,2026-08-15,2348.0,2756.0,2552.0,Quintal,358.0,Agmarknet / e-NAM (synthetic)
MP000257,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-01-15,2026.0,2378.0,2202.0,Quintal,103.4,Agmarknet / e-NAM (synthetic)
MP000258,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-02-15,2254.0,2646.0,2450.0,Quintal,152.2,Agmarknet / e-NAM (synthetic)
MP000259,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-03-15,2300.0,2700.0,2500.0,Quintal,154.5,Agmarknet / e-NAM (synthetic)
MP000260,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-04-15,2295.0,2695.0,2495.0,Quintal,99.0,Agmarknet / e-NAM (synthetic)
MP000261,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-05-15,1980.0,2324.0,2152.0,Quintal,144.6,Agmarknet / e-NAM (synthetic)
MP000262,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-06-15,2017.0,2367.0,2192.0,Quintal,105.6,Agmarknet / e-NAM (synthetic)
MP000263,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-07-15,1777.0,2087.0,1932.0,Quintal,133.8,Agmarknet / e-NAM (synthetic)
MP000264,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-08-15,1697.0,1993.0,1845.0,Quintal,273.3,Agmarknet / e-NAM (synthetic)
MP000265,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-09-15,1658.0,1946.0,1802.0,Quintal,55.1,Agmarknet / e-NAM (synthetic)
MP000266,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-10-15,1815.0,2131.0,1973.0,Quintal,105.9,Agmarknet / e-NAM (synthetic)
MP000267,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-11-15,1827.0,2145.0,1986.0,Quintal,53.0,Agmarknet / e-NAM (synthetic)
MP000268,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2024-12-15,2027.0,2379.0,2203.0,Quintal,82.8,Agmarknet / e-NAM (synthetic)
MP000269,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-01-15,2276.0,2672.0,2474.0,Quintal,123.3,Agmarknet / e-NAM (synthetic)
MP000270,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-02-15,2308.0,2710.0,2509.0,Quintal,25.1,Agmarknet / e-NAM (synthetic)
MP000271,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-03-15,2541.0,2983.0,2762.0,Quintal,81.8,Agmarknet / e-NAM (synthetic)
MP000272,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-04-15,2397.0,2813.0,2605.0,Quintal,200.6,Agmarknet / e-NAM (synthetic)
MP000273,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-05-15,2079.0,2441.0,2260.0,Quintal,36.7,Agmarknet / e-NAM (synthetic)
MP000274,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-06-15,2184.0,2564.0,2374.0,Quintal,79.4,Agmarknet / e-NAM (synthetic)
MP000275,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-07-15,2054.0,2412.0,2233.0,Quintal,90.9,Agmarknet / e-NAM (synthetic)
MP000276,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-08-15,1920.0,2254.0,2087.0,Quintal,150.3,Agmarknet / e-NAM (synthetic)
MP000277,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-09-15,1899.0,2229.0,2064.0,Quintal,104.8,Agmarknet / e-NAM (synthetic)
MP000278,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-10-15,1805.0,2119.0,1962.0,Quintal,298.8,Agmarknet / e-NAM (synthetic)
MP000279,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-11-15,2048.0,2404.0,2226.0,Quintal,94.8,Agmarknet / e-NAM (synthetic)
MP000280,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2025-12-15,2256.0,2648.0,2452.0,Quintal,125.3,Agmarknet / e-NAM (synthetic)
MP000281,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-01-15,2271.0,2665.0,2468.0,Quintal,88.8,Agmarknet / e-NAM (synthetic)
MP000282,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-02-15,2516.0,2954.0,2735.0,Quintal,266.0,Agmarknet / e-NAM (synthetic)
MP000283,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-03-15,2437.0,2861.0,2649.0,Quintal,23.2,Agmarknet / e-NAM (synthetic)
MP000284,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-04-15,2391.0,2807.0,2599.0,Quintal,92.4,Agmarknet / e-NAM (synthetic)
MP000285,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-05-15,2401.0,2819.0,2610.0,Quintal,147.2,Agmarknet / e-NAM (synthetic)
MP000286,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-06-15,2363.0,2775.0,2569.0,Quintal,82.4,Agmarknet / e-NAM (synthetic)
MP000287,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-07-15,1882.0,2210.0,2046.0,Quintal,189.2,Agmarknet / e-NAM (synthetic)
MP000288,CROP003,Maize,Tamil Nadu,Coimbatore,Coimbatore Mandi,2026-08-15,2067.0,2427.0,2247.0,Quintal,100.6,Agmarknet / e-NAM (synthetic)
MP000289,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-01-15,2091.0,2455.0,2273.0,Quintal,71.9,Agmarknet / e-NAM (synthetic)
MP000290,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-02-15,2376.0,2790.0,2583.0,Quintal,183.3,Agmarknet / e-NAM (synthetic)
MP000291,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-03-15,2094.0,2458.0,2276.0,Quintal,190.5,Agmarknet / e-NAM (synthetic)
MP000292,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-04-15,2173.0,2551.0,2362.0,Quintal,144.3,Agmarknet / e-NAM (synthetic)
MP000293,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-05-15,2257.0,2649.0,2453.0,Quintal,105.9,Agmarknet / e-NAM (synthetic)
MP000294,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-06-15,2127.0,2497.0,2312.0,Quintal,73.6,Agmarknet / e-NAM (synthetic)
MP000295,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-07-15,1938.0,2276.0,2107.0,Quintal,110.4,Agmarknet / e-NAM (synthetic)
MP000296,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-08-15,1815.0,2131.0,1973.0,Quintal,284.8,Agmarknet / e-NAM (synthetic)
MP000297,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-09-15,1673.0,1965.0,1819.0,Quintal,174.2,Agmarknet / e-NAM (synthetic)
MP000298,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-10-15,1730.0,2030.0,1880.0,Quintal,187.5,Agmarknet / e-NAM (synthetic)
MP000299,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-11-15,1907.0,2239.0,2073.0,Quintal,238.3,Agmarknet / e-NAM (synthetic)
MP000300,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2024-12-15,2059.0,2417.0,2238.0,Quintal,166.6,Agmarknet / e-NAM (synthetic)
MP000301,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-01-15,2193.0,2575.0,2384.0,Quintal,56.7,Agmarknet / e-NAM (synthetic)
MP000302,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-02-15,2245.0,2635.0,2440.0,Quintal,93.8,Agmarknet / e-NAM (synthetic)
MP000303,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-03-15,2389.0,2805.0,2597.0,Quintal,112.4,Agmarknet / e-NAM (synthetic)
MP000304,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-04-15,2407.0,2825.0,2616.0,Quintal,37.2,Agmarknet / e-NAM (synthetic)
MP000305,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-05-15,2335.0,2741.0,2538.0,Quintal,259.7,Agmarknet / e-NAM (synthetic)
MP000306,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-06-15,2130.0,2500.0,2315.0,Quintal,64.2,Agmarknet / e-NAM (synthetic)
MP000307,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-07-15,2050.0,2406.0,2228.0,Quintal,95.8,Agmarknet / e-NAM (synthetic)
MP000308,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-08-15,1857.0,2179.0,2018.0,Quintal,49.6,Agmarknet / e-NAM (synthetic)
MP000309,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-09-15,1823.0,2139.0,1981.0,Quintal,133.5,Agmarknet / e-NAM (synthetic)
MP000310,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-10-15,1861.0,2185.0,2023.0,Quintal,68.5,Agmarknet / e-NAM (synthetic)
MP000311,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-11-15,1923.0,2257.0,2090.0,Quintal,74.7,Agmarknet / e-NAM (synthetic)
MP000312,CROP003,Maize,Punjab,Bathinda,Bathinda Mandi,2025-12-15,2222.0,2608.0,2415.0,Quintal,274.1,Agmarknet / e-NAM (synthetic)
